gene	name	a1	a2	a3	b1	b2	b3	c1	c2	c3	d1	d2	d3
ENSRNOG00000010698	Car1	0.192408900447577	0	0	0	0	0	0	0.167063616495043	0	0	0	0
ENSRNOG00000010699	Trim43a	0.134970019252017	0.0773945485217671	0.0371827585815118	0	0.0696527245488174	0.119346908643504	0	0.36622168143917	0	0	0.0773764034387749	0.0780259956303954
ENSRNOG00000010701	Depdc1b	4.2362193337099	4.01700971722317	3.05146008661966	2.93013405129284	2.85807881116586	3.69721894303556	4.25813525961067	4.67736276582789	3.71097946958324	3.75440413448541	3.95298833183166	3.18045841908265
ENSRNOG00000010702	Ube3c	15.237344998513	14.3038157491176	14.7250402270577	15.2844940554143	15.3998850975609	16.4710791426757	16.5605113592133	15.8409205435684	14.9824713435046	16.8261951012284	17.411818805774	17.0334324956743
ENSRNOG00000010706	Ccdc117	10.0082202679466	12.1221191359987	12.6794728567536	11.1128299605744	11.8544566069769	10.6957407822613	12.1875220379062	10.9300934249774	10.710925999924	10.8408800653518	10.2107295386437	10.7294792026758
ENSRNOG00000010708	Gata4	26.5878301047594	26.7518195649096	26.3596223261352	33.7376060317626	30.6510274924697	32.1290096460089	24.8796159146993	25.9622082348097	27.3589705205029	31.4859543827129	31.9108607322318	33.6646704783506
ENSRNOG00000010711	Dicer1	6.79199644931494	7.69928710046782	6.82935790676216	5.60868870394344	5.128824326829	5.29000271702514	6.15804486506918	6.69595807838521	6.34508117489476	5.62502362825203	6.08339012610799	5.70647585595968
ENSRNOG00000010712	Terf2ip	15.2032820327761	16.8656350237249	14.4708765430331	14.6728860204964	17.4446494120345	15.8733009323049	18.4160371213679	16.1860367597415	18.6041165366751	16.5093162106754	16.1492155008659	12.7644029628513
ENSRNOG00000010714	Fgl1	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010716	Atoh8	6.81987879172949	4.17578620491633	3.01457453911043	3.35801774146249	2.82353082469977	2.38492811967188	4.33841028772626	5.08096731821717	5.6311400746635	3.39015366594391	4.55031895388918	4.09848379237182
ENSRNOG00000010718	Gpr153	4.77391023962025	5.48830015257164	4.68184048767779	4.34290339037014	4.24057158926596	4.04586020301479	5.70643509777625	5.23199989318917	5.53887159031609	4.02741844568667	4.52344033613352	4.27801406552509
ENSRNOG00000010719	Exosc10	31.6801845428685	33.0674150063309	30.1307232535525	35.6841834299314	34.2740505766246	35.8527674065111	33.3153067658276	32.8589152170385	32.660843762619	37.7157072934884	36.1134786510493	35.8092441842001
ENSRNOG00000010721	Dlgap5	33.6546583693101	27.2714944041579	28.9490042028758	29.7860613191882	27.7085717558524	29.4066393657305	30.4331430267095	30.939662353766	29.8960097209657	29.5911801223334	30.0576155883297	27.6603947993803
ENSRNOG00000010725	Cpa1	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010727	Ube2r2	52.4915579603724	56.9832187563929	52.7375872080961	55.0745972081391	53.1708759776988	53.1182001337407	54.5609085506336	57.4344901835249	54.8670377028339	54.4480500042494	59.9057291305615	56.1440963921326
ENSRNOG00000010728	Stradb	3.93129603502323	2.85691556738113	2.42341120030961	3.06611532237305	2.81218061002712	3.44182067461913	3.88311638549317	3.18954005124452	4.00737154807876	2.28317452335653	3.74882256796691	3.78029477085689
ENSRNOG00000010729	Usp8	10.0893636255439	9.47489336906494	9.8931673288216	8.89678400280936	9.14486093561257	10.2445981314367	11.6476570419588	10.3240124743763	10.6242198594805	11.616576259598	11.0780019118118	10.7384985184554
ENSRNOG00000010730	Efcab10	0	0	0	0	0	0	0	0	0	0.0612630202060215	0	0
ENSRNOG00000010731	Gpm6a	0.535832132985942	0.674466631076582	0.547258835814951	0.292051799704605	0.593510448083496	0.385209959346357	0.472722756390619	0.29787285348934	0.463972387669196	0.631318835473535	0.719262403173805	0.45331298232569
ENSRNOG00000010733	Vps11	26.5108060978646	24.1121185518888	26.0961344098048	25.5297410713814	23.0045503210422	22.1976259725984	23.2584420724895	25.5624113010572	25.9681238654867	24.2312550852727	24.0406008273617	24.6741414957905
ENSRNOG00000010735	Nfyc	28.5697181716616	28.3217918388562	25.5438164151957	27.6416045393882	26.0025416235243	27.5337947590852	26.3400291762882	29.1286558202023	28.5071087580074	30.8679842018193	29.1837147592391	29.3035964611187
ENSRNOG00000010736	Pbx4	1.05791529540887	0.417058195719176	0.83790164352615	0.406329727544221	0.614192088434803	0.974436465080634	0.57861820697029	1.25584400296987	0.469470326367011	1.14071389502108	0.833920833593039	1.07026409035219
ENSRNOG00000010737	Mbnl2	13.9406305986711	13.2705360934471	12.1767835257237	14.7716479320456	15.6208786140897	13.7990537164409	12.594861290127	13.2583475029126	12.3924737558616	14.7258256661702	14.0823772130924	15.1319685535751
ENSRNOG00000010741	Tigd4	0	0	0	0.0661795049039367	0	0	0	0	0.0350456813210325	0.0340614461857427	0.0679109404938374	0.0342405340047949
ENSRNOG00000010743	Fdxacb1	0.613036786590464	0.809579028873247	0.450359745839895	0.332106650675054	0.460166112000957	0.678964224081519	0.671945745076555	0.625030231464756	0.879343526447344	0.790549155991873	0.681590925297466	0.472527710443759
ENSRNOG00000010744	Nrp1	13.8877217815379	12.8937914914934	12.9172229304464	11.3367891157419	11.7181555296534	10.0066794145059	15.8817431743007	14.6128425507763	15.8674351395062	11.7968886081189	10.9254546593273	10.9958664730322
ENSRNOG00000010746	Rpl32	424.443395306977	408.161548945895	437.070641243332	399.867274137732	409.186812297392	434.943193589459	469.597762958524	433.110132733367	461.8299269379	411.919094025557	414.546357199808	373.319506881631
ENSRNOG00000010747	Dap	81.7734694664287	72.9747798392078	69.5324503196798	72.078426616486	58.6188420733428	71.2886840422684	88.3992263711907	85.0854755984228	80.1165669164726	75.3882780555699	75.5807310436225	78.398978035089
ENSRNOG00000010748	Mtus1	11.3491442950075	9.00237545896941	9.19992532587692	12.75232422935	12.4796412599756	12.7319388939019	9.45024626802528	10.0402500509727	9.92517509610525	13.4211241984225	13.7314554344167	12.6336654871215
ENSRNOG00000010750	Polr1f	10.3678375710727	10.459295547796	10.3901401536622	10.7795194415851	11.3248633115591	10.5857386250748	9.170526523307	10.1497252803742	9.98580234256195	10.6522217422042	10.737069079259	11.6600714167354
ENSRNOG00000010752	Tmem41b	18.8294523415428	16.8049652194582	19.5785532495733	13.9167709872049	15.3697185386116	15.5269468159468	21.2437350642167	19.4026533879407	17.6222396405641	15.0627814512551	15.7509612284296	15.862016474387
ENSRNOG00000010753	Aig1	8.9166202350077	8.80020974175394	10.8334905052882	11.4796742536013	12.1232285554806	10.9338466448328	9.15351595976136	8.62297656519431	10.4334232993423	11.4387739888985	10.0269379566744	10.722409322073
ENSRNOG00000010756	Tp53	81.3033965781026	84.3354609206795	92.6228757009997	89.3764604662382	91.2402798270517	90.3947830956923	74.6755614722079	78.374612295174	76.7770805856884	89.0236098529294	86.8862022116004	90.6373537795765
ENSRNOG00000010758	Lpar2	0.901018319289772	0.90415883639214	0.868772294044826	0.880900117582862	0.639347716535483	0.464755223320673	0.229975515451412	0.611195815423402	0.099961066414145	0.84199894971156	0.774811591849689	0.944090539129128
ENSRNOG00000010760	E2f5	23.7982552764253	21.5050847129338	18.2649951391089	16.0613299479942	14.71292742158	14.3533217866146	21.9353466589737	24.58321903972	22.1337384815778	18.1560149898598	16.9477378706014	16.813480409171
ENSRNOG00000010761	Sftpb	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010763	Fam181b	0	0	0	0	0	0	0.0236960378294683	0	0	0	0	0
ENSRNOG00000010765	Vcl	69.6438695153166	66.9850238230895	66.8487509562983	84.7552212106356	79.754540733554	78.5904800580788	64.0588028188571	66.1738818418217	63.5459878222336	82.0559868081536	81.7436409510231	82.6408133059908
ENSRNOG00000010768	Kpna4	27.3673788569323	28.5696861008088	26.6033552944682	29.5138502584207	31.5881150457853	28.9386137885419	26.486880603726	26.5735537106316	26.7474816117066	30.2119115801044	28.5209629687883	30.7662855357743
ENSRNOG00000010771	Pkd1	10.2859710020665	9.09752962757222	9.13232612405503	7.84688850587724	7.17520252701027	7.1671861230353	9.55822932917613	8.70675939792361	9.97869964748776	7.80771692077496	8.43056989895994	7.8131082208939
ENSRNOG00000010775	Arrdc4	1.95452981559135	3.32179154885448	2.81551751881807	3.07847097374167	3.60928732153813	3.8591495503109	2.25308708432473	2.32579982516046	2.09002487034207	3.35846209998178	3.72601431361067	2.95410515520266
ENSRNOG00000010776	Atp13a1	64.003944771036	70.6072232977443	72.6860389863805	63.6798871173623	62.4662667692204	60.4278044491215	56.567149173944	59.8886899434489	62.7128259531233	63.3542899054815	60.5967486595687	59.3286658120919
ENSRNOG00000010777	Tox	0	0	0	0	0.0101580011280056	0	0.045934328440346	0	0	0	0.0225688111557278	0.0113791406834605
ENSRNOG00000010780	Dlc1	9.1551549118788	8.03821321577601	6.90453326872515	8.04783966739373	7.82843713038534	7.18358887436101	7.04825510893263	6.9538295210911	6.83865893097571	8.72968250973689	8.67851474825919	8.52139206643068
ENSRNOG00000010783	Mak16	11.3677347212779	12.4807713510697	10.5323720461004	12.5562265153507	12.1357807550759	13.8488079337942	10.5587351398115	10.3735794422302	12.7384890520439	13.9589407058567	12.423593744272	13.321143429792
ENSRNOG00000010784	Scg3	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010785	Helt	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010789	Dusp7	10.8561021612139	10.8228255643888	11.8485307194266	12.3361951170309	11.2286303709492	10.78624017815	12.7477693012136	11.8577150839598	10.6489033181988	11.9819252961034	12.8573595281411	12.1249564193152
ENSRNOG00000010791	Ripor3	2.95916173659168	3.01388791941361	3.04896884073343	4.02257201970677	4.23400096701698	4.63499588982627	4.64940826866973	3.53635215992556	4.46261706917378	4.46015670594934	3.99307767902534	4.06365506357863
ENSRNOG00000010793	Spryd3	25.2076969222026	24.1369633935524	25.9843457201196	21.0569996853349	22.543326715958	24.7265182981341	24.5356572199974	23.7860538010244	24.687231842782	21.5477196861815	22.5621335608346	22.8156968128191
ENSRNOG00000010794	Dennd3	9.34299077721923	10.4928501886894	12.6427411294561	11.8726626958084	11.8332007818486	12.5753886754495	12.2382869332974	9.64996390821246	10.9704229782232	10.6716054506292	10.5458948590897	11.1288377128598
ENSRNOG00000010795	Cnot4	8.79434159110935	8.72239844747994	8.8622325243954	7.14267571385987	7.82485207517534	7.75134757876994	7.4730719685393	8.58380125187028	7.83761542735509	7.89653044699004	9.56874513617833	9.18625779414164
ENSRNOG00000010797	Esm1	7.94781709336325	7.83073882543319	10.6694534072504	14.1792129736719	16.8141142299045	14.6251504459588	9.11988179933109	7.14870345534809	9.63915993512919	13.8127826743109	10.4217550067354	12.8192517485082
ENSRNOG00000010798	Blk	0.0606292003442143	0.0463546854220478	0.0445404775941078	0.0903245009510444	0.0208588989594073	0.0238272096761766	0	0.0219344787999785	0	0.0232442289562599	0.0463438176073228	0
ENSRNOG00000010799	Noct	4.50900473665424	5.22083187864618	5.14390463221706	9.15575473601108	7.27908371924192	7.07109700674305	3.74350993588561	4.75264591944248	3.88220029201071	7.16403875800858	7.12517898248276	6.60017115912071
ENSRNOG00000010800	Hadhb	67.1914024386822	64.8132177731258	63.0076417379021	55.8260257214688	57.0460548041531	61.0820398570244	69.1590069161648	69.7080320297975	66.3387593752837	60.0882802807298	60.8996820678186	57.3120912842966
ENSRNOG00000010802	Ube3d	2.41642116477087	3.13173767358883	2.33805952286185	3.97311456609304	2.75763779527581	3.89125240650628	2.6590434068939	2.83586723075102	3.092040286068	3.43451696962637	2.83817578057864	2.63485981294089
ENSRNOG00000010803	Gabra5	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010805	Fabp4	0	0	0	0	0	0	0	0	0	0	0	0.121056350200018
ENSRNOG00000010806	Npvf	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010807	Cox6c	268.560997002981	217.593931923856	244.289511399275	264.78725632604	279.497456243603	287.901066620328	284.489800825061	280.95492425696	263.076882668749	270.417801274552	262.591122883161	265.945669345666
ENSRNOG00000010811	Lalba	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010812	Osbpl6	5.38424161134793	4.875571948333	4.80836239951218	6.5549590886311	5.64981099659719	7.55147887855339	6.13841241597757	6.31854953214895	5.73446666852413	6.20558799355327	6.43064495360252	6.21227712501065
ENSRNOG00000010813	Tspan14	8.50436664549739	7.99775663193637	7.25689977177212	6.42382898245499	6.86636285810893	6.44379823456664	9.3131344945574	7.95786327073999	8.50884322263029	7.00749778643759	6.55765019143617	6.99254508490544
ENSRNOG00000010815	Elf2	6.9582003437368	6.50336026247184	6.6473239296728	6.86000228822822	6.75925428680509	7.33694294241348	7.10808898395617	6.94821193895057	6.90339655870948	6.03308262560394	7.25362452997491	6.3588543557211
ENSRNOG00000010816	Kcnk15	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010819	Hspa4l	5.19289831420489	6.17037828966409	6.52420329682329	6.24571070889484	7.08937179110197	4.95252285091931	4.50253268203066	5.44461332564672	6.87583600404927	5.74436030450808	5.66328151472463	5.81280506435134
ENSRNOG00000010821	Ankrd54	9.45017342307048	9.51283981312546	9.1894979017049	9.97979006979267	10.6557168757321	8.87146642120002	9.22911961952379	11.7517680357085	8.53638598613295	10.8009739016901	11.4806643688206	11.3715373987824
ENSRNOG00000010824	Parp8	7.82982815873854	9.88017009281362	8.78083701140983	5.67754005977993	6.04312101281115	7.16177845123937	8.21963040640414	7.29478094947858	7.77608119074363	6.66777310630999	6.1173839241666	7.9846470904518
ENSRNOG00000010825	Snapc3	21.9517423797341	22.7107144759806	20.7653885569524	21.6462927582649	21.1213834856191	22.8407907414901	22.2960882419219	21.4211105649432	19.1700383266529	20.1526121453724	22.1368075826516	18.0415946659369
ENSRNOG00000010827	Ptbp2	5.73610721538185	5.61008462878785	6.24709552702174	7.32263427833168	7.89842310380201	5.95699783845568	7.02133590514841	6.1238186471373	6.24878664046635	6.3199247470295	7.19151796037991	5.76432469651898
ENSRNOG00000010830	Slc25a4	247.50053151158	240.421725344407	223.545649022337	263.480317483756	263.673590877951	270.953024499163	260.550256332216	257.066523140805	240.945617671768	275.884826738791	260.726622420128	245.439435283402
ENSRNOG00000010832	Pdgfrl	4.6587864568385	3.36141798401013	4.28381483493108	2.68890496829852	3.50283222983871	4.18317755312835	3.16795094013601	3.8173980042881	3.90666001860181	2.48398206674853	3.46675505737421	2.81809061224224
ENSRNOG00000010833	Mthfd2	87.1988162532688	87.1295120690386	87.1294008667649	77.0670212144388	87.7310502207291	83.911341897104	75.3496204260032	79.0061102009092	79.6273350289449	80.14011691955	79.5237429931625	85.5703524392403
ENSRNOG00000010834	Mpped1	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010835	Dmbx1	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010838	Araf	26.3769320158094	22.9421826402299	23.4640185077916	27.7211667587766	25.588947973971	28.1834909119194	26.3888653065068	24.6408663029336	25.9190017779193	27.5139496980518	27.3484954711341	25.5449627749128
ENSRNOG00000010839	Krt222	0	0.0637975731279734	0	0	0.0287079314553789	0	0	0.03018824316301	0	0	0	0
ENSRNOG00000010840	Adamtsl3	0.371427539221187	0.303231585540154	0.201179801659242	0.330601592501332	0.155942368445013	0.096489052722789	0.190983283430737	0.184481400672136	0.305444232702367	0.195497141942523	0.303160493164908	0.320263002427897
ENSRNOG00000010841	Col8a2	4.88119525526988	3.99686822561988	4.40190861681955	3.43860748253094	3.35515157480341	4.1449792725764	5.77865616696636	6.07197179103121	5.98133775276918	4.12560732598092	4.60349964441132	3.21651305906735
ENSRNOG00000010843	Nhlrc3	0.516500684805986	0.245107842262786	0.588787317670651	0.338303755605663	0.330884332578345	0.146988563233962	0.665001768529913	0.42526762166965	0.505836459082867	0.307268982232226	0.816834589824669	0.370661444403793
ENSRNOG00000010846	Ccdc22	37.8431356427505	38.7027220791422	37.0336861599609	39.6042183492883	38.8419191181374	34.8350523983115	36.12926910616	37.3112365134619	37.0774996087917	37.3850432673672	39.6168369637184	36.670904578341
ENSRNOG00000010849	Adprs	40.8388006691518	45.0087857562403	42.0366931957625	55.2356552034358	57.8826683508095	60.0322114156817	48.932901273645	47.9904277341379	46.0529913068969	54.0463761613325	53.468859664147	54.362294156088
ENSRNOG00000010852	Nup205	26.6828326019088	26.0900893378942	27.2094877343534	31.2194990466494	31.2713688730748	30.6928730917132	26.6169620272419	26.8442760977906	28.6638622230015	32.0011120693178	31.5448832293893	29.3080917075352
ENSRNOG00000010853	Chrna7	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010859	Zyg11b	11.2523531255853	10.7267403235526	11.7150785730339	9.43943589923451	8.95764297997053	7.63764662063821	12.383836148726	9.95890000838994	11.9716754287693	9.26754080607662	9.88989291865936	10.5885331727318
ENSRNOG00000010861	Atad1	12.7199265522635	15.6221520340772	15.7448991862283	11.7960075189157	11.668610127742	11.4439355204749	11.6605049057006	12.7152758475811	13.5121356389043	12.4842754220506	12.8332509122729	13.3676149288074
ENSRNOG00000010866	Tmem154	0	0	0	0.0358762579216078	0	0	0	0	0	0	0	0.0371239473946723
ENSRNOG00000010868	Rims4	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010870	Foxn1	0.262837985560856	0.0241146617177197	0.127439803998582	0.211448992575653	0.271280717165086	0.123954050337463	0.0981381860841767	0.0912861397116754	0.0497661559200324	0.133013391067715	0.241090080567506	0.0607785214124633
ENSRNOG00000010872	Ckb	0.0948614440769186	0.108790954867501	0.104533145756455	0.0706615999147078	0.326361763953685	0.0745608883301505	0.0368950747959863	0.0686380926097462	0.261934376977862	0.218209817651579	0	0.0731190394435495
ENSRNOG00000010873	Pithd1	20.1056514935324	22.5123667264794	19.6482302842174	26.0702970086765	22.2672706942109	27.0455633824196	25.7523118608446	27.4564937540028	23.8416784006914	24.2188893198002	26.5626336868301	25.6615929770067
ENSRNOG00000010875	Fam241a	6.39497422796355	5.73833054320513	6.51624582495506	5.20205739863313	6.37945638209748	5.36293360243676	6.96218691827113	4.64651789503171	5.69953448852581	5.32404306652412	5.82902239238771	5.44484561788527
ENSRNOG00000010877	Alg9	10.2959771539735	10.7106554587193	9.17028267800148	9.70552201523482	11.2066217323366	10.026249424442	9.1961310674617	10.8944690547903	10.8363037894192	10.7590307215052	12.0140156178983	9.53388064895871
ENSRNOG00000010880	Gpr27	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010881	Trak2	12.764687627473	11.8506691896801	11.6569501750195	10.3518032619852	11.778310047596	10.1254868590557	11.7023951605051	11.7684988136888	12.1702830395123	10.6332361471234	11.19591958975	11.1652240543919
ENSRNOG00000010882	Sptlc1	10.0546660338337	10.6285300006432	11.4237078785021	8.06577435657499	11.9882006052634	11.5664568081443	12.9509809317823	12.7094562819453	12.2357444135345	11.5643761442813	11.512837821264	9.91513256928882
ENSRNOG00000010883	Pard6b	7.64198694333586	8.55736438223518	8.55868431538552	8.2907432958429	8.50299516914045	7.60361723512935	9.38604439929658	8.21890705114297	8.6495057341026	7.99184362317164	9.19144422103694	9.25257279375097
ENSRNOG00000010885	Zyg11a	0.238409916768217	0.205063627911343	0.284610363992571	0.621564346970105	0.164045322602165	0.374779350112819	0.695447328221348	0.495949709106592	0.540750449736383	0.548414426646696	0.592267147120592	0.849917553792487
ENSRNOG00000010886	Nfe2l3	0.82354875288265	1.1421608215502	0.907514561477938	0.470791413077608	0.770932332574228	0.564512376589199	1.31847769801496	1.03933989123381	0.883916922561245	0.462588372330022	1.05405511658078	0.752890435860977
ENSRNOG00000010887	RGD1309534	5.93320473652243	4.57108088846819	5.23451598493809	3.92476843074391	5.22212574934738	5.34298165235048	6.28584060303042	4.52349329384315	5.72900702168048	6.55195085669546	5.4673169456047	6.08137217017141
ENSRNOG00000010888	Ankrd33b	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010889	Fbxw7	4.73072327657235	5.23798012122264	5.4111271790276	5.10323752748299	5.35492633928614	5.0862242552186	4.85251270963646	4.18559991455133	4.8150888687885	4.95238221537938	5.18991172293663	5.42241656633433
ENSRNOG00000010890	Bmp1	23.8488056472838	24.6514065671014	24.2355479706348	20.830737698645	20.7587489927106	20.6881401779998	28.0159145310395	24.0729054070802	28.2075763758478	21.8435016043503	22.3609802934982	21.5119836161915
ENSRNOG00000010891	Lrrcc1	25.9430986346627	23.9944682166098	22.7559634579537	21.1596279534936	23.5939837121947	23.9151113471948	27.8032348062202	26.5159248351451	26.5345485057085	24.1180631251294	23.4876642023244	23.7668028828015
ENSRNOG00000010892	Ythdf2	6.39761799181285	6.45710869534483	6.28955175994355	6.75357895456976	6.42650371472346	6.63165085755752	6.47936979963456	6.94959652595676	7.15931392140557	6.84397143645993	7.45557912946006	7.32032379272615
ENSRNOG00000010893	Hes3	0.0899800128346779	0	0.0991540228840316	0	0.139305449097635	0.106086141016448	0	0	0	0.0517452648544469	0.412674151673466	0.0520173304202636
ENSRNOG00000010894	Tmem203	2.97358476377242	2.64017629674255	2.58969728636266	2.19713875164563	2.92059568910041	2.71420390977931	3.41364524844583	3.48762811342887	2.55403668117902	2.86844505928991	3.62939130092065	2.88352673159876
ENSRNOG00000010895	Tmem30a	67.7650602345467	65.1419716709082	70.2146058142291	65.7732744366733	73.628524696913	74.2714770120224	71.0463780932567	72.2261210244391	71.5914000397635	72.5730141673773	72.9153884101928	69.7556626170155
ENSRNOG00000010896	Tprn	3.49431561550997	2.31788229032141	2.75041597405233	3.40098905922639	3.00337062036708	2.78480354580404	3.2248239284627	3.56788403428709	3.61642894834747	2.9267193402361	2.90365351744273	2.54794947625622
ENSRNOG00000010897	Nek6	21.5053009048694	19.8515677952303	20.0923276008318	17.365536436017	16.1364153645491	16.4260990941316	22.1215017102685	21.9373123197312	21.7019472090494	16.1759457971548	18.0013926823738	19.1135340749343
ENSRNOG00000010898	Prok2	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010899	Bfsp2	0.102245444751807	0.0586296132935845	0.0845024926869219	0.285607081219503	0.184677000395915	0.0602735225775015	0.238601891529797	0.0832284804522091	0	0	0.410311073430643	0.236431843742606
ENSRNOG00000010902	Eloa	19.6266089623766	20.3722304914393	20.1786615852425	24.0790025393229	23.8636017074355	24.4746909566799	19.1216432057744	20.6805130135529	21.6985736900848	23.3017271873343	25.2673695508238	24.9445661432376
ENSRNOG00000010903	Crb1	0	0	0	0.00976201404206437	0.00901748085623414	0	0	0	0	0	0	0
ENSRNOG00000010905	Dlx5	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010906	Ccl5	104.827803117693	150.680795596315	195.035136040222	112.054210417539	132.102695126527	122.691807324118	109.579510691008	100.479011816218	112.761891050513	84.4456828213637	87.0707181381683	96.5377444385728
ENSRNOG00000010910	Gmeb1	8.6629542176902	8.44477342627221	7.27101862760942	7.85649292873076	7.48082130531313	8.39217031697188	8.57496723697197	9.21422533349732	8.42340478921131	7.72186635405245	9.33673640383717	9.54866819861073
ENSRNOG00000010911	Tmem108	11.0778400981094	12.8071794790811	11.4427961728295	16.3410695701997	12.9581663017555	12.2823700953999	8.78688373285647	11.245988056473	9.93132385198005	14.8132304829727	12.3679624055651	14.6194268261852
ENSRNOG00000010912	Mrps25	43.6016677487192	37.2646059765897	42.5467791253714	39.5319910483256	38.4362357783516	41.540382833093	44.3084988516777	38.3999296067149	43.9534689085726	36.9218790782609	43.9888577547462	43.0568306454198
ENSRNOG00000010914	Pigh	1.26446324075098	1.9514199675386	1.66861910670195	1.69191257291513	1.3050796065411	1.638037339103	1.7303928545992	2.08397754363276	1.97665534206294	2.02886986773725	1.93306372070995	1.82294920804443
ENSRNOG00000010915	Ermp1	13.7973563563758	13.3073188553841	12.4188108805747	13.8691006922474	14.5332790789495	12.716614384681	13.5390260642919	14.4950074138642	14.195321904786	13.1154576601607	13.5433110972815	14.3128553428466
ENSRNOG00000010917	Bmp5	0	0	0	0	0	0	0	0.0535702912655355	0	0	0	0
ENSRNOG00000010919	Mbd4	2.48522875410309	2.22244714212942	1.79313943421219	1.42147927846526	1.46574734414272	1.23830617270848	2.64087859817594	2.66521291966477	2.27575981032311	1.99066192038984	2.74772539544173	1.6932624890732
ENSRNOG00000010921	Taf1d	13.7662377723009	13.4332169978261	13.9597138179749	16.4662664836374	16.8858555015419	14.5979326977183	13.7228247015013	15.1829012670505	12.3357750799485	14.8265032449209	15.1818155388519	14.665250488631
ENSRNOG00000010922	Ppp2r1b	5.20945087152069	4.66227301485743	4.89750936942201	4.92702063073293	4.95324733577985	5.85081959889753	5.38051164419734	5.31434227289178	4.76556805565649	4.98370967612584	4.96022913317419	5.35168069657142
ENSRNOG00000010929	Tcam1	0	0	0	0	0.0714711271193314	0	0	0	0	0	0.0396982228766473	0
ENSRNOG00000010930	Usp39	22.101912559379	19.0812741446393	19.3832746514857	21.6034912517355	21.3565556489104	22.2137881716631	20.8530792199573	19.205816118322	20.6278799256334	20.6364341969946	19.9659734642186	21.1321206332019
ENSRNOG00000010932	Matn1	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010934	Spa17	1.16094361335727	1.40973592561141	2.18235044546175	2.67063934901521	2.18501636502544	2.41543892717301	3.4263409684792	2.07532907475857	3.07094320948928	3.1417871257894	2.34900902379803	1.97394123273911
ENSRNOG00000010935	Cpb2	0	0	0	0	0	0	0	0	0.0377847715568704	0	0	0.147666783077203
ENSRNOG00000010938	Slc7a10	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010940	Acad11	1.06436782841633	0.803849421412465	1.0870656364188	1.39230413721303	1.11195387837167	0.872298937387586	0.772410165877843	0.845270808564279	0.783382825444186	0.836027325954741	1.25013927053762	0.900453192126095
ENSRNOG00000010941	Tifa	5.00307176258525	4.63688305263088	5.49713874072785	3.4288283059693	4.14303084531822	2.96644973562856	4.56489179873302	5.382690419922	4.62973947407111	3.7637031882768	2.96824344329469	3.27902634529389
ENSRNOG00000010942	Gk5	1.82396083108179	2.72248347546461	2.52503108155699	1.8843659509306	1.61766778420288	1.18868755964644	2.21377100532191	1.81050843761489	2.03913633744133	1.97132666761896	1.89162986291428	1.97109420211496
ENSRNOG00000010944	Hyou1	93.7303841971833	100.287651712445	95.1785475670574	85.8845598031994	81.5629509771698	80.1631109783949	94.1051917298125	92.643977652938	93.4074793882792	77.0129602991884	87.6269856938409	88.149654781635
ENSRNOG00000010945	Ywhab	75.0345489209834	74.2776511735733	72.0975475867277	70.5903505565683	73.830909536152	74.9244450165204	72.7881311909328	77.2340811952894	77.6653756920745	72.3714439216036	74.8614557898517	72.2043621582664
ENSRNOG00000010947	Mmp14	97.1788578417787	95.8178455676899	86.318143224235	77.5076655514735	69.8529761318953	69.6589868287098	87.7688249954696	94.745403953381	90.5592702065768	77.7641116978216	86.4766150975939	83.7995770877655
ENSRNOG00000010950	Cep41	2.09497896856334	2.54477301481948	2.28125441514509	2.00838032865137	2.43095745770216	2.95227584578339	2.66140337964827	2.23340654579332	2.91925493106422	2.95133064532466	2.70052243050203	2.49387232633677
ENSRNOG00000010951	Cmtm6	43.9712686200933	47.1424020591584	51.9364389368309	43.5445602881393	44.3110622852082	44.6062917410348	50.3556732152091	50.3455669092723	46.018755214216	44.3063827320981	43.0574747990186	46.6177303506441
ENSRNOG00000010952	Ift122	9.24018286397339	9.48859320713871	9.16404817975929	7.87978534016372	7.80498552409423	7.81373186840368	9.15810608561197	9.21032227077947	8.23244042591733	8.84411617327022	8.86530982240582	8.69413893372444
ENSRNOG00000010953	Icmt	20.3529232804834	18.1212100367329	19.7182145885572	21.5134472888406	19.7646475601372	16.6553421736458	20.6650178825439	21.4084526257154	20.7109156328335	22.2354639735864	18.5368911071815	20.4165791310752
